id,geo_score
107506,5.17
17772,-7.93
191667,4.48
179673,9.31
30957,-10.0
157761,-13.260000000000002
191217,10.0
217541,-9.31
191553,9.31
34555,-2.41
143417,-10.0
156898,-5.86
232268,7.789999999999999
49246,-4.48
168217,20.290000000000003
156044,-5.17
231314,-7.129999999999999
30755,10.0
159439,11.41
255956,-7.93
254391,
250601,-1.72
119924,-1.72
68986,7.24
26284,7.24
80975,3.79
132987,-4.48
232493,5.86
179938,0.34
246121,10.0
218688,-7.24
123219,0.34
34830,17.02
256783,-5.86
157857,7.93
28494,-7.93
136788,-1.17
220802,1.72
228249,-4.48
157243,8.62
14696,-5.86
108883,1.72
153372,-24.89
156848,-0.34
93117,6.839999999999998
152313,-4.48
29350,6.07
265660,-18.33
236139,6.55
181599,-5.17
190615,10.420000000000002
103259,-3.1
117911,-5.3100000000000005
702,11.280000000000001
145148,9.31
152053,-28.599999999999998
5437,7.24
245014,-5.86
77546,-3.1
59046,5.470000000000001
35769,-1.72
190441,-5.86
214902,
260779,
238936,9.31
257944,-5.19
78873,4.48
77330,4.48
178548,
86604,2.41
131648,8.62
95015,7.93
247531,5.17
194769,
91901,-2.41
174954,-1.03
199470,-9.31
62674,5.86
106837,-5.17
19534,-6.55
33931,1.03
179704,2.41
184718,-15.740000000000002
233291,10.0
269229,6.55
216922,1.72
65750,2.41
265937,1.03
271398,5.17
177855,-10.0
70038,7.93
82778,-14.05
180163,-5.869999999999999
220911,-8.62
61368,-24.759999999999998
133008,3.1
191017,7.93
257150,
275203,-4.48
225800,5.86
218383,1.03
195342,-0.5000000000000009
137081,5.86
1210,8.62
36550,-8.73
48723,-0.34
198263,26.83
73597,-1.03
202642,3.1
117788,-0.34
275438,5.17
238178,5.23
25729,-9.31
25391,-7.24
36530,1.72
65986,
19635,-10.0
267355,-5.86
76213,-5.86
125948,-6.55
96431,-3.79
120001,-3.79
60501,-1.72
28078,-1.72
213249,1.03
107685,7.24
174647,-4.48
106155,5.17
4331,-1.03
199653,10.0
200694,6.55
81101,-4.48
76274,2.41
30047,1.72
164054,-4.48
195088,7.93
68470,-3.79
280390,-3.79
245510,18.970000000000002
258705,3.1
146235,10.0
79063,10.0
51739,-14.459999999999999
100726,-27.490000000000002
283688,10.0
82707,19.71
40605,9.31
190192,8.62
186545,-1.72
21837,10.0
8427,-5.17
127343,-10.0
165005,7.24
271992,-10.4
8580,-20.58
94495,6.55
262060,10.0
102400,-2.66
37452,-1.72
57769,1.03
215598,
168038,3.79
123440,9.31
181484,
19769,3.79
263653,-3.79
26062,
278395,
123874,2.41
111754,13.610000000000001
215498,-10.0
13672,2.41
257799,1.72
157031,-5.86
157155,
49335,-5.86
236675,10.0
124537,-7.24
115450,9.31
146635,-12.58
220633,-5.86
45457,2.41
214192,-5.17
90826,5.17
37361,10.0
172509,15.58
77535,4.48
240714,3.79
254739,-3.79
68326,1.03
284497,-10.0
1656,-1.03
268010,4.48
146697,
119475,-5.17
231044,0.34
147650,-1.72
157805,-5.17
41291,-4.48
240299,-3.79
147649,-8.62
175114,3.1
7089,-2.41
241485,0.34
113040,3.1
21179,-1.03
152148,2.41
72957,-0.34
203700,6.55
195600,-3.79
276029,-1.03
63685,4.48
200304,1.72
260996,-1.72
264543,-1.72
209524,-9.490000000000002
267947,
26243,4.48
156665,7.24
266179,-11.689999999999998
26426,-2.41
106572,6.669999999999999
139088,
265967,6.55
234147,7.24
9401,-10.0
114155,
74869,-10.0
102971,-7.24
17733,1.72
11640,-0.34
20282,-6.55
247972,2.41
55991,2.3699999999999997
268538,7.24
151033,-5.17
206116,7.24
230170,5.17
4422,1.03
223773,
67308,14.51
164057,
72862,-6.55
49035,-1.9300000000000002
171963,-2.41
164185,-1.03
159161,4.48
263749,7.24
208667,3.79
98207,-7.24
255105,-5.17
82181,1.72
37148,-6.55
40488,10.0
113798,7.93
110533,-7.24
234690,6.55
66728,-9.31
191874,9.31
217772,-1.8099999999999998
183248,
33889,2.41
80112,5.17
35128,-7.93
273345,1.03
24052,0.34
121399,-0.34
159249,
251716,-9.139999999999999
275272,1.03
57750,3.1
217207,-14.429999999999998
246504,
12103,-3.79
73313,4.48
54902,5.86
67376,12.02
126960,-10.0
241493,7.210000000000001
238684,-6.55
241264,-15.610000000000003
158115,7.93
35723,-1.03
217020,9.31
7483,-12.54
47979,7.5600000000000005
27711,-1.6999999999999993
211858,-1.03
128940,
284586,-10.0
72916,6.55
93210,6.55
214157,-10.0
139937,-6.55
234687,-5.17
148677,3.1
36271,8.8
184712,1.03
185663,10.0
45967,5.86
71143,-13.07
69839,-22.749999999999996
132251,5.86
182940,7.93
234017,8.62
242674,-6.55
206217,4.48
112768,0.34
174604,4.48
144958,-10.0
23069,10.0
148933,-9.31
205831,9.31
171930,3.79
45055,-1.72
127682,-0.27999999999999936
209680,1.72
256093,-7.24
3087,2.41
239180,-6.55
135919,-7.24
270945,-7.24
223311,0.34
257226,-9.31
92188,5.72
76704,5.86
80347,8.62
98131,8.62
116173,5.38
111671,-10.0
66670,-5.86
172158,3.1
182172,-4.48
250224,-12.970000000000002
85601,3.1
39127,9.31
103793,3.1
148796,-1.72
258724,0.34
132146,10.0
66361,-7.93
127736,10.0
141066,1.72
22570,-1.9000000000000006
30650,4.48
224696,11.16
13356,-5.17
158676,
252493,5.17
104939,0.34
55235,22.48
68128,-6.51
198100,-2.41
71266,5.86
78824,1.72
211844,-3.79
283750,-9.31
45697,-9.05
106015,-8.62
93000,-1.72
134243,-7.93
94465,5.1999999999999975
134844,-5.86
180897,3.1
62436,5.86
65531,6.55
138831,-1.72
232598,15.58
83068,-6.55
206830,7.24
252127,3.4400000000000004
126774,12.950000000000001
66765,-0.34
195494,-8.62
239533,-0.34
215102,-3.79
203455,-0.8099999999999987
61226,-5.86
7210,7.01
97,7.24
181194,7.180000000000001
12248,
85832,9.31
225536,5.86
233904,5.17
246607,-6.55
241893,
191481,4.07
176759,-1.03
216701,-17.33
161123,-4.48
8287,
260471,-8.62
81380,11.2
116656,6.55
258534,-10.0
84305,2.41
79337,-2.41
75804,5.17
49903,-10.0
227226,3.79
88997,12.98
103925,4.48
212470,0.34
33769,18.669999999999998
59332,
257072,19.23
147505,5.17
196610,7.24
238911,-5.86
83671,28.870000000000005
273825,16.07
279550,-8.62
148052,-10.0
273082,19.380000000000003
57122,-5.86
112379,-10.0
14839,-7.24
281641,-6.55
225005,-3.79
129244,-3.1
247071,-7.93
270715,-5.86
56733,6.55
50961,6.55
240738,9.31
185236,6.26
50125,-8.62
255022,4.639999999999999
137882,-3.1
32443,9.31
189731,-4.5
275035,-10.95
32314,1.5599999999999998
19383,18.499999999999996
213956,-8.62
87559,-3.2400000000000007
24982,22.439999999999998
111017,5.86
262560,7.93
83111,7.93
149719,2.41
176681,7.93
192168,
211513,-4.5200000000000005
262464,3.1
77011,3.79
240239,8.93
111420,-10.0
9163,-4.48
273542,-6.55
182005,-7.24
130488,-9.31
250627,-5.86
105662,-5.17
71690,6.55
18616,
35211,10.0
105496,7.93
139752,
13508,-8.62
8410,-5.86
104516,-3.79
127252,6.55
230378,-5.86
245153,22.55
170741,0.34
78657,-6.55
126681,5.86
88889,-2.41
128240,
131836,3.3300000000000005
158838,10.0
220313,-1.03
238405,-4.48
162178,-4.48
135740,1.72
221870,20.099999999999998
24101,5.17
116277,10.0
131510,-14.75
215904,-10.0
58452,3.1
144726,3.79
74,-1.72
149769,8.62
184409,-5.17
77136,-10.0
8994,-5.86
68447,-9.31
17803,-1.03
144872,5.729999999999999
65175,-1.4900000000000002
47412,-8.62
71578,-2.5700000000000003
124980,8.370000000000001
262914,
190973,-5.86
264559,6.869999999999999
233163,-5.17
1857,
27592,-7.93
162398,-5.17
53892,
133410,2.41
162267,3.79
107003,4.48
270733,1.72
91711,9.490000000000002
262751,-3.1
164860,
115528,2.41
150161,1.72
201973,-6.55
200635,3.1
43314,-5.17
22340,4.459999999999999
181456,6.55
65360,-27.7
161344,-5.17
253530,9.31
214165,-33.050000000000004
70240,-5.17
77734,-3.1
193678,6.340000000000001
257214,-0.34
155704,-3.79
147710,-5.86
239743,-3.1
61364,6.55
102190,
280421,8.879999999999999
192075,-10.73
41229,1.03
276951,10.0
144047,-1.03
162923,7.24
130373,-5.86
196268,-4.48
272268,4.489999999999999
194616,1.03
227915,1.72
46992,-5.17
192788,4.360000000000001
232448,-3.1
257587,
60171,-10.0
192126,16.18
102499,-20.049999999999997
200564,3.79
145456,7.24
239906,14.78
272226,7.93
255531,-9.31
118413,-9.99
250909,-1.72
143495,5.17
227983,1.03
73162,7.93
219423,5.17
30493,-10.270000000000001
72435,10.0
16127,6.55
1472,-5.86
97270,2.6999999999999993
220035,
234243,-4.48
182618,3.609999999999999
143765,-0.34
49095,9.15
77066,-7.24
174721,3.79
171340,-8.42
212011,-2.5600000000000005
250050,2.41
216016,10.0
228069,4.91
263883,5.86
179598,-5.17
23530,6.55
252841,7.93
194936,4.48
229528,-7.24
201340,
141960,2.41
216460,3.79
65705,-7.93
26255,1.72
18430,-11.529999999999998
16915,8.62
149047,-3.1
203197,15.969999999999999
92977,7.24
156795,-5.86
172567,-2.41
3588,1.72
217260,-5.86
6971,-5.86
194266,9.31
91537,-7.93
185822,-0.34
275117,-7.93
29098,
137769,0.34
126617,-8.62
41657,8.62
279295,7.24
95992,8.62
258700,-1.72
63456,0.34
221980,2.41
279868,24.880000000000003
74166,-1.72
77446,3.1
76500,-18.69
104219,4.48
115201,-5.86
75050,-1.03
264386,6.55
163307,5.669999999999999
159189,-8.87
1751,6.55
232118,3.1
260143,7.93
99961,4.48
67178,-8.62
179224,-8.62
69309,4.48
89857,-10.0
204125,6.55
161199,1.03
193003,-2.41
26010,5.86
275485,8.62
79119,5.17
224925,-2.41
124463,9.42
228275,-5.86
194550,-8.62
232477,3.79
166608,-1.8399999999999999
103840,8.62
81043,-6.55
232123,9.31
239282,-3.1
8775,-8.62
9577,1.03
39492,
239031,8.310000000000002
232007,3.79
159331,14.229999999999999
82461,-5.86
264903,-7.24
273257,-1.03
218509,-1.03
108655,-7.24
193167,4.48
63863,-0.4399999999999995
4867,-1.72
172743,1.459999999999999
232970,-8.62
221195,3.1
5788,4.48
258900,7.93
149867,-18.119999999999997
232041,-13.05
172745,
116340,
48449,-4.48
192631,-11.209999999999997
245861,6.55
135364,7.24
40730,-1.03
134089,17.86
54439,
70377,9.31
85044,7.68
130501,-8.62
21711,16.18
21651,
110256,5.17
179961,-7.93
148416,8.62
31309,-6.55
108679,-6.55
79254,3.79
188690,1.7699999999999994
15853,
90195,
278894,-4.48
185241,-6.55
284157,6.55
119834,7.93
121976,-7.24
169200,10.0
116831,-2.41
136525,-5.129999999999999
207616,0.34
225106,-3.79
130045,-7.24
42830,-9.810000000000002
218054,10.0
138298,-6.55
18798,5.17
193492,10.0
67013,17.35
28392,9.31
223244,9.31
270172,5.17
225076,4.48
250247,-0.34
102254,-9.31
194765,-3.79
134133,-6.55
217431,-8.62
219500,-10.0
5267,8.62
3189,-3.1
214794,10.0
136868,-8.62
99747,-7.24
239032,9.31
201266,15.100000000000001
284713,8.62
25149,0.34
283977,5.86
89852,-8.62
167031,-2.59
240527,2.41
220399,-5.86
179519,-8.62
107625,-5.17
21261,6.55
79627,1.72
90299,4.48
40704,7.24
239823,7.93
143632,7.93
238994,7.93
188568,-22.28
123553,5.86
104045,8.62
67565,-14.940000000000001
120548,7.93
259858,-1.72
149487,-20.89
48018,-1.72
43601,-2.629999999999998
94764,-0.34
115371,17.59
56015,-9.31
125700,7.93
132516,
70334,1.03
41480,7.93
37080,1.03
32146,1.03
275145,-1.03
187071,-1.03
112253,7.24
91502,-2.0599999999999996
220876,-9.77
34074,-1.72
16000,6.55
185490,17.57
135085,3.79
246827,-3.1
71772,-3.1
258805,7.93
55127,-10.0
233371,-1.72
104609,9.31
79976,-7.24
284797,3.1
201310,-2.41
31313,0.34
16982,-3.79
5997,
141404,6.55
190319,-5.17
137635,
2671,-1.72
95379,
65690,-3.589999999999999
65804,5.17
22192,-5.17
281324,
70170,-4.0
239335,-5.17
36173,-12.86
71511,-1.72
121045,-3.1
119346,-8.62
105219,5.719999999999999
138796,7.24
271491,-3.1
220393,-7.590000000000002
132798,16.450000000000003
157167,3.79
142502,10.44
73432,2.41
144951,9.26
74180,
202152,-10.0
253838,1.03
131430,7.24
188811,-8.62
100969,6.55
184534,-5.580000000000001
68599,6.319999999999999
130415,3.79
101999,-3.79
184802,8.62
167215,-7.93
151623,-3.1
77267,-7.93
118949,1.72
180952,6.55
23141,-0.34
70729,-4.48
80972,12.84
234498,-0.34
81989,10.0
192790,-4.48
54314,-6.55
265749,
7871,
130744,
130840,1.17
160723,4.48
150402,3.1
67594,-1.03
242507,9.31
91927,-5.86
82606,-0.34
244207,1.72
134470,-10.52
6811,5.86
47863,8.14
122706,-3.1
249566,-5.17
165937,-5.86
99940,3.240000000000001
122550,1.03
81325,-2.0900000000000003
35719,7.24
31835,-0.8399999999999981
45222,5.86
44191,8.62
223617,-0.34
228029,8.62
279625,9.31
241997,-6.880000000000001
79786,-2.41
179184,1.85
146704,7.93
1719,6.55
267972,-5.86
70622,-5.86
214860,-8.879999999999999
102999,-7.93
97272,0.34
13303,-4.48
57123,6.55
256776,-0.34
255676,-3.1
121209,3.1
36747,-5.17
221104,7.24
224846,-35.22
145926,7.24
205120,9.819999999999999
74681,2.599999999999999
157129,-1.4100000000000001
194432,-7.24
175961,-1.72
167374,3.79
204530,-11.940000000000001
266281,-1.72
83134,3.1
277343,6.55
179900,9.31
147825,15.59
152781,10.0
263434,-7.93
146985,6.55
84957,1.03
15430,-1.72
165155,-5.86
17698,-9.31
130125,4.48
271884,0.73
207274,-2.41
222357,2.41
224241,-6.55
212904,5.86
163821,
19178,3.79
86216,2.41
42955,-11.340000000000002
239672,-8.62
726,-1.03
54039,-6.55
167272,
22922,8.62
124265,3.79
137971,1.03
199981,-3.79
78782,1.72
231200,22.88
250138,9.31
168735,-9.31
208564,-1.03
165324,-6.55
88706,-17.46
21979,-3.79
78457,10.0
154833,-23.08
72870,1.03
68910,-18.689999999999998
176974,-1.9999999999999982
166148,-14.170000000000002
144306,-13.47
179737,-4.48
107347,-4.48
279194,3.79
3851,5.17
183660,-1.72
246317,5.86
158577,9.31
194766,-3.79
251920,3.1
179685,7.93
247197,-6.55
119494,10.0
203803,-9.31
64487,-1.72
137078,-6.55
171389,-3.1
74222,-10.0
69014,-3.1
120068,
35952,5.17
31484,1.72
71488,10.0
61609,13.23
40209,13.79
255028,7.009999999999999
48222,2.41
26453,-4.48
46729,-1.72
231195,6.629999999999999
85522,-1.72
109114,8.62
65104,-5.86
284734,4.3100000000000005
273223,1.72
41046,-6.78
236188,5.17
100224,-6.55
281213,2.41
106526,-9.31
100036,-5.86
7247,-10.0
237839,-13.790000000000003
138952,-4.48
112155,9.129999999999999
193234,7.93
224664,-4.48
215917,-4.48
71461,-1.72
148208,8.62
106560,-2.41
167056,7.24
186399,3.79
37823,-9.31
172263,-0.5699999999999998
49533,7.24
208864,7.24
106615,-10.0
236211,-4.48
90423,-2.41
33290,3.4700000000000006
130559,-9.31
220061,-1.03
205255,
208649,7.24
155309,-26.74
115015,-1.03
249313,-0.34
162815,3.1
173002,-8.62
257518,-8.459999999999999
46873,3.130000000000001
52809,9.31
50348,-1.72
212993,17.0
124348,-8.62
49096,-7.24
1379,-1.72
150673,-27.05
117967,-7.24
274019,9.83
19200,5.86
126566,0.34
116617,-2.41
155927,-1.72
147460,6.239999999999999
78692,-6.55
240658,4.48
183558,-3.79
108030,-11.9
44177,-7.24
110923,-6.55
254039,-0.34
263090,-6.55
106892,-0.6200000000000021
261068,7.93
220910,-5.86
252898,-2.41
274193,-7.24
119861,-10.0
121674,-5.17
214604,7.24
226416,-10.0
75038,-5.17
202082,-0.34
16806,-3.1
272719,-1.72
198014,0.34000000000000025
193778,-8.62
47662,7.93
6273,-22.910000000000004
229180,-7.24
89922,11.910000000000004
1782,-20.41
246471,0.34
281109,-5.86
180302,-10.0
76712,-3.1
43712,-6.710000000000001
282499,7.93
131158,-0.34
100318,6.55
246442,-10.0
240974,-5.17
225940,-5.17
202707,
170194,-6.55
237991,6.199999999999999
163856,-9.31
98790,0.34
3883,3.79
112615,7.93
38260,-1.03
62440,8.62
212565,8.62
224323,-9.24
35667,-3.1
218534,5.86
212986,-3.9900000000000015
57545,-4.279999999999999
154890,-21.39
146517,5.17
44133,2.41
29840,3.1
1796,-3.1
3661,4.48
123818,-9.31
17784,19.01
90375,0.8099999999999998
248357,-7.24
238628,2.41
158000,-8.62
102854,-2.41
204785,4.48
115065,20.43
234931,1.029999999999998
136659,3.1
38966,8.57
62964,-5.17
182549,-8.62
110690,-6.55
44068,-3.1
53398,2.41
122061,2.41
225194,8.62
165024,
277682,-7.24
34265,-1.03
209403,9.620000000000001
154361,-7.6899999999999995
25190,3.79
70092,5.17
234453,3.79
200994,-8.62
17704,6.720000000000001
270448,
226862,-2.67
193776,1.72
222847,-0.8799999999999999
12288,-25.36
191360,-7.24
130175,-1.03
102437,
48171,6.55
144730,-0.34
77253,0.34
122199,-7.24
221287,11.680000000000001
193794,-8.62
267805,
209852,
56758,20.580000000000002
203158,13.120000000000001
84579,-8.62
226632,3.79
93498,9.31
177332,-7.24
279981,8.62
167721,-5.86
186576,7.24
270661,-5.17
104355,-7.460000000000001
1488,0.34
268921,22.6
212077,4.55
170059,-6.55
210242,-12.84
127373,10.52
85699,5.17
66120,7.24
215441,-3.1
121123,-2.41
156271,5.17
118771,
10706,-0.34
165118,2.41
58,-2.41
53510,-1.72
192748,2.41
21419,-0.34
265334,0.34
179971,-1.03
224988,-4.48
1967,8.62
20800,-3.79
138214,-4.48
171252,1.72
152756,
173760,-10.0
264821,-7.24
147997,-5.17
65326,-5.17
233109,2.41
212048,-13.36
249653,3.1
234901,-1.72
163307,-7.93
120995,-1.03
161620,6.55
11959,
116787,-3.2400000000000007
248229,6.55
279616,-0.1900000000000004
139782,4.360000000000001
242695,6.55
125619,-3.1
263908,-0.28999999999999915
86154,7.24
277721,8.62
20170,5.86
204126,-10.0
181922,8.62
193355,3.1
209961,-6.55
128752,-10.0
139715,-8.62
95782,-1.03
142067,
281181,11.45
225664,-5.86
87537,9.31
255704,1.72
124784,-4.48
113547,-2.41
21411,6.55
193004,-15.17
167142,
26508,1.72
86845,5.86
262273,
37944,7.93
100423,-1.72
206389,-7.24
226507,1.72
50559,5.86
87359,7.93
237329,9.31
268654,8.62
49575,8.370000000000001
67542,2.41
129,1.03
21827,
30160,8.62
118207,-3.79
234795,0.7800000000000011
27594,-1.72
117375,-9.31
180570,5.17
47981,
735,5.86
131551,-5.86
77914,2.41
149920,-15.3
132358,10.0
93604,-16.54
20796,-3.79
271575,1.72
170719,3.79
272308,1.03
16790,-7.93
258141,
523,0.34
419,-3.79
63388,8.93
76007,0.34
266404,-7.24
36861,2.41
95279,-5.529999999999999
158942,-3.1
172446,-0.34
26184,4.48
82696,7.24
281343,-6.55
174138,1.03
266945,7.24
207124,-5.17
50263,6.55
70132,-5.86
36056,0.34
91710,10.940000000000001
173823,-7.24
115380,1.72
254709,-6.55
237366,1.03
258222,0.34
168410,-4.180000000000001
4469,-9.31
73405,0.34
67775,-1.03
201442,-1.72
126171,-7.24
153769,10.0
96244,1.2500000000000009
71709,
97103,-9.66
174602,1.72
277126,-1.72
37112,-4.48
116032,-8.62
222207,
227466,-3.1
38400,-0.34
243714,10.01
203783,1.3499999999999992
200408,-1.03
118182,-5.17
219772,-1.72
245155,7.93
79105,5.17
154345,-7.24
222922,
159371,-8.62
217537,5.17
62717,1.72
175843,7.24
197363,1.03
76584,8.62
42792,-8.62
3449,8.62
26984,
240462,0.34
259439,-7.93
16550,
94842,7.24
201655,-1.03
134183,-5.86
274622,7.24
257509,7.93
271476,-5.17
210705,-7.93
283788,-3.79
23105,3.1
7220,8.62
187205,-5.88
65015,-7.93
278791,8.62
7063,-27.299999999999997
78345,7.24
259827,-3.79
215954,5.17
248191,1.03
21056,13.479999999999999
200052,-1.03
164638,0.34
172775,-6.55
63931,-0.34
69619,10.0
46184,-8.4
62916,-3.79
268647,-1.03
43498,-14.410000000000004
147339,-5.86
155382,
111792,2.8400000000000007
12226,-5.17
194010,9.31
6679,7.93
24096,11.04
12350,10.0
266077,-5.86
221718,-8.62
283980,-5.17
205495,3.1
246764,21.72
23595,-15.12
159251,-4.48
133584,7.24
284409,1.529999999999999
173441,5.17
88178,-4.130000000000001
184012,-1.6699999999999995
5217,-7.93
201714,7.24
210491,5.17
9940,4.48
169703,-5.86
102881,-2.41
279199,
139640,-1.03
159082,
74128,8.62
159646,3.27
115955,-4.48
246606,0.34
125687,22.09
140772,-7.93
19801,-7.24
144808,10.0
65171,-0.34
92134,-3.79
147652,
176537,
85191,7.93
195236,-3.79
158884,3.1
141674,-3.1
84713,-5.509999999999999
147247,-5.86
284268,-3.79
125442,-4.48
159145,1.72
107484,5.86
39655,1.72
91737,-4.48
234729,
36244,-12.73
95584,18.71
221821,-8.62
85773,-10.0
271264,-4.48
233971,0.34
235906,-8.280000000000001
150430,-8.16
159023,-4.48
119940,-16.199999999999996
271584,-9.31
199274,5.17
202742,-6.55
33919,-8.62
86287,10.0
257154,-9.31
250377,-9.31
277551,-6.55
110087,7.24
251688,-6.55
164731,-4.48
158220,1.72
239777,
284586,5.17
94633,-3.1
160920,-4.38
191190,10.0
257074,-7.93
202511,
78959,-10.0
138747,-10.0
194228,
258815,10.0
222599,-3.1
243372,2.41
204076,-0.7899999999999986
136207,
104021,14.1
135399,0.3899999999999997
7993,5.86
4085,1.03
179557,-10.0
124797,1.72
103905,-4.48
96125,1.03
143548,-9.31
147670,-4.8
227762,9.31
199275,-2.41
231269,-0.34
5019,7.24
231570,-5.17
19346,-2.41
23864,-6.94
11149,3.79
97529,
255008,-1.03
97519,4.48
37814,2.41
208403,-1.2000000000000002
55606,11.879999999999999
148485,9.31
231115,
167371,9.57
247272,-22.78
249662,6.7
229301,-9.31
97377,5.17
245466,6.55
211339,-3.7800000000000002
194753,5.86
281198,0.34
3600,7.93
270195,7.93
244495,5.86
234304,3.79
230217,-10.59
120487,-3.79
14070,3.1
24950,-4.48
21945,1.03
128469,3.1
124653,7.0
236084,9.31
109588,2.41
252626,-3.79
37853,6.55
187370,5.17
15776,-1.03
79307,-8.62
146568,-8.62
207897,-3.79
154082,-4.48
9556,-3.1
114697,-2.41
152210,-6.55
175748,2.41
130890,5.11
146521,-2.41
193094,-2.5299999999999994
131106,-10.0
279096,5.17
213111,-4.48
191318,-7.24
198326,10.3
131031,-13.739999999999998
102378,
272573,-7.24
250437,-5.86
81614,3.79
284438,3.1
90715,-3.79
253500,-11.02
225231,-5.17
220909,-23.48
185500,6.55
21242,5.86
216663,27.689999999999998
186534,-1.03
66556,3.79
304,9.31
180066,
61357,-8.62
267380,-0.34
171174,-10.0
109730,-7.93
271742,-3.1
43645,10.0
239835,4.48
93003,7.93
43549,-5.86
148515,-6.55
131571,0.4999999999999991
106556,9.31
24936,-9.31
3587,-4.720000000000001
108534,1.72
231867,-6.55
71938,-0.1999999999999993
112871,7.589999999999999
170827,-10.0
28298,
14352,-7.93
62787,-0.34
57396,-16.819999999999997
236210,9.31
63531,8.62
8564,-10.0
172808,-10.0
64079,-4.48
18958,5.17
217412,-1.03
62290,8.62
271699,-3.1
240433,7.650000000000001
33441,-2.41
97199,7.24
214424,1.03
149146,-9.31
167478,-2.41
71124,3.79
215725,5.17
232254,-8.62
239745,-5.86
49912,5.679999999999999
156747,-3.2399999999999984
104364,-2.41
265814,-3.1
221599,14.079999999999998
106511,5.86
73037,5.86
147185,-0.8100000000000005
103497,10.0
77975,7.93
138168,10.169999999999998
234142,9.31
144579,-5.86
213801,4.48
138900,-2.41
259679,-4.12
230537,4.199999999999998
227847,-13.01
115153,-7.93
26175,
194458,3.829999999999999
99577,2.41
179888,-8.05
65582,3.79
262484,1.03
236042,3.79
184936,3.1
55297,-18.77
276884,-14.28
5399,-7.24
40118,4.48
15354,10.0
103887,-1.72
112299,-10.0
27303,-1.03
180598,3.79
199749,-7.24
94884,7.93
81561,0.34
155805,-4.48
208618,7.93
192845,-9.31
4598,-3.79
257765,-2.41
150912,0.34
181155,-3.79
263484,-10.0
196461,9.52
251641,23.56
237659,-3.1
214750,1.72
91971,9.31
35619,7.93
145156,9.31
60006,21.68
51108,5.86
282180,-1.03
209757,1.2899999999999991
198947,0.34
134503,-8.62
17001,7.24
134059,1.72
109971,-5.86
109506,-10.0
271305,7.93
260869,5.17
273949,
13812,-1.72
203517,-11.170000000000002
171107,1.03
78320,8.47
10892,-7.93
27226,10.0
252018,8.62
36096,2.41
120256,11.399999999999999
282757,18.36
23759,-7.93
163120,-1.03
266560,-7.24
121568,-5.17
26901,1.03
215246,-5.86
81737,22.810000000000002
242242,9.75
116031,-2.41
179788,7.24
170227,-0.34
75649,7.93
73197,-5.17
248226,-1.03
130451,1.72
218765,
181416,-7.93
133073,6.55
207301,-9.31
171818,-0.41000000000000014
43120,-8.89
263544,-8.62
140099,-5.17
247165,6.369999999999999
92938,0.34
180664,10.0
30016,-5.17
23463,-7.24
126484,-7.24
92415,-7.24
12860,8.62
50458,1.72
141148,12.900000000000002
46463,-7.93
179725,-6.18
236940,3.79
256263,-1.9699999999999998
205192,2.41
16686,1.03
136410,10.0
172341,-2.41
108160,-16.499999999999996
61301,-9.31
112814,11.469999999999999
207890,
168473,-16.51
68445,-9.31
19650,1.72
16079,-3.1
159216,-15.8
38466,2.41
223584,7.93
179686,13.99
31407,-7.93
109126,-5.86
150994,-27.199999999999996
53025,3.1
222253,0.34
153237,-7.93
145711,6.55
3742,2.41
118303,-0.7099999999999982
157109,6.55
112751,-7.93
145459,22.1
60302,-9.31
269089,5.17
236406,-8.62
3336,-1.72
242551,-1.72
253622,2.41
159631,-2.41
199033,-32.53
177465,1.72
14735,1.72
135310,
72373,-0.34
204949,-5.86
95004,5.17
278195,-9.31
69916,
10550,4.48
6821,-7.24
185779,
103092,
153639,5.17
284004,-8.62
175414,-12.190000000000001
45080,-9.31
95104,7.24
129834,0.34
282917,10.0
60519,-7.62
182296,-10.809999999999999
223469,-1.72
83371,6.55
268924,-0.34
35463,-30.32
238991,-4.48
179254,19.200000000000003
237193,-3.1
188667,5.17
190531,29.47
122095,11.63
204486,-5.86
115325,3.39
149562,1.03
229141,5.86
48717,23.38
137480,-1.03
117098,
115330,-10.0
12009,8.62
74141,7.93
199364,-6.55
281461,-4.67
199678,6.55
92643,-19.020000000000003
227734,5.86
277749,-6.55
257436,-7.99
224866,3.79
9452,-6.55
20536,8.62
111876,3.79
113229,8.71
79684,7.24
37744,-3.79
22479,
227992,1.03
281757,1.72
71896,-6.4399999999999995
184096,-7.93
231341,8.62
253312,-3.1
254985,7.93
95060,-13.05
89043,-3.3400000000000007
92396,-3.79
111251,-7.93
273819,-1.8199999999999998
231109,5.17
157047,8.62
269402,-9.31
168069,3.79
251603,-4.48
260380,-7.1000000000000005
234551,9.31
232511,-1.72
205607,10.0
246279,-6.55
8589,6.55
232275,7.24
85326,6.3
218102,-12.63
24854,-3.79
172606,0.5399999999999986
144856,-9.31
133848,-16.2
106358,-10.0
221138,-5.86
255135,-1.72
193327,-9.31
129617,3.1
37524,-1.03
82033,-7.24
40108,0.34
86873,-8.62
271322,7.24
23116,7.24
176052,
51872,10.0
211726,-7.93
21793,1.7499999999999991
141012,7.24
244176,-1.03
95400,5.17
115374,
97591,3.79
52629,7.93
242729,-4.48
275415,-3.160000000000001
97883,9.31
87871,8.62
2161,-2.41
5724,1.03
141841,5.86
133100,-6.55
180918,-3.1
3559,-6.55
186825,7.93
152164,3.1
207801,-10.0
253970,9.31
