id,qsets_normalized_tat
241646,-15.440000000000001
227771,8.62
92626,-1.72
1134,
45264,-0.34
86491,1.72
107552,-1.03
252043,-1.72
2627,
56900,2.41
21384,
4796,-1.5799999999999998
190528,-3.79
17043,-3.1
211589,-3.79
81715,-7.24
16857,-7.93
178864,
263478,-7.970000000000001
154355,17.590000000000003
141030,13.320000000000002
39330,
76645,-5.17
199032,7.24
283331,-6.55
94975,-0.34
76310,5.17
148997,
195500,1.03
187552,-9.110000000000001
114224,-7.93
284490,5.17
221155,-9.31
87152,3.1
55064,-5.86
132191,8.62
221161,-5.17
93093,
32789,-4.48
169243,-8.62
121227,6.55
255292,
233106,-10.0
198295,
166217,-20.99
93032,-16.18
264858,-3.0300000000000002
152779,-6.22
254272,3.1
35123,
91239,7.93
90572,3.79
178454,-14.0
234283,9.31
249358,-7.93
131203,-5.17
169582,-1.03
122025,
103714,-2.610000000000001
175455,-0.34
190465,20.81
132515,-5.48
30767,1.33
76479,6.55
21943,-7.93
32672,5.88
57624,3.79
252095,-8.62
249579,-5.86
58638,-6.800000000000001
95434,12.7
165546,-18.130000000000003
8673,-9.31
103890,-1.03
60265,8.62
150381,1.72
192096,-9.31
57624,-10.850000000000001
162796,10.0
81148,-12.84
171749,9.31
173073,
70391,
235277,-6.549999999999999
258754,6.55
21163,-0.34
196167,1.72
188357,-6.279999999999999
55350,-7.93
22111,-3.1
121141,4.48
132320,8.62
179728,-13.75
227257,-1.72
177803,6.55
30434,-9.31
242360,8.62
158985,8.62
15131,-28.340000000000003
94154,-9.61
31210,1.03
98048,1.72
178263,-5.17
111320,-10.0
8628,1.03
270997,
69594,-5.17
226525,8.62
59371,8.62
82163,-9.31
65178,-7.24
121538,-4.48
128918,1.72
183045,10.0
81528,-7.93
148680,4.48
123965,10.0
149165,-8.62
35828,-7.450000000000002
282970,-0.34
263724,-0.34
74537,-26.31
101121,
248709,-23.709999999999997
205704,8.62
52587,
260746,-0.34
236113,1.449999999999999
39426,-3.79
173339,-5.86
116119,-6.55
111146,5.86
176762,-5.17
80527,-10.0
222974,-7.459999999999999
128514,-0.34
246528,-1.03
224131,-1.03
208760,3.1
124221,-3.79
279542,2.41
4820,4.48
258159,-3.79
138816,1.03
32242,9.31
198219,-5.17
110933,9.79
165550,
163431,2.41
113020,8.79
32751,-9.610000000000001
86770,-4.609999999999999
219798,
105808,-5.86
49554,24.17
113395,-7.93
8727,0.34
86942,-3.1
198329,-9.31
107563,11.93
263308,-11.440000000000001
117354,4.48
154525,10.0
91372,1.03
170387,-10.0
50024,4.48
220351,3.79
272056,-7.93
283385,16.12
203986,6.55
237305,-4.989999999999999
4672,0.34
266847,-8.62
82805,-2.41
42552,9.31
202622,2.41
25817,
48861,-1.03
5440,-5.86
177491,4.48
80119,-8.62
60522,-2.41
128167,
200664,-5.91
171899,4.48
249438,3.1
283143,4.719999999999999
176348,-5.959999999999999
47811,
280998,-5.17
120357,5.86
271683,9.31
61195,10.74
126317,9.31
227158,1.03
262492,3.79
169715,2.41
180290,-0.34
273744,
104110,0.34
20860,-5.86
107467,-7.93
214005,13.56
151812,6.11
71799,3.1
181294,5.86
196000,7.24
180405,7.93
208763,
104515,7.24
272235,-5.86
257593,-5.86
4339,3.1
229034,
45778,-3.1
163751,-3.1
152250,-5.86
188965,4.48
215837,-5.17
50880,5.17
179379,8.62
56010,7.93
205695,-7.24
230808,5.17
46722,9.31
26639,4.48
4921,19.51
100470,13.45
16477,-9.31
228296,8.62
171436,-8.62
99639,6.55
142535,-7.93
159471,9.31
237279,-3.1
115438,4.48
117135,19.910000000000004
277627,-10.0
110821,-9.31
69104,1.72
208915,-9.31
128252,-6.55
27142,8.62
27974,
249348,7.93
199721,3.79
217368,-1.03
15706,2.41
223983,4.48
122598,-6.55
96561,7.24
29887,-3.79
135434,4.48
241990,3.1
143957,-17.01
189150,-8.62
200978,-9.31
43971,3.1
270767,
247557,-5.86
136972,-9.31
192454,4.48
284447,-8.62
18443,-3.1
8088,-3.1
150628,0.34
20949,6.510000000000001
134938,7.24
245219,-3.79
4213,-4.48
263809,4.48
194088,4.359999999999999
226936,2.41
19218,-10.0
33517,-7.24
123379,-3.1
11541,-0.34
113838,-6.55
175723,7.93
99825,9.31
127219,
7650,15.21
166899,15.59
82005,1.03
48840,15.04
94045,-6.96
120664,-3.1
86915,5.86
84594,10.0
265245,1.03
197402,
228393,
219270,5.86
91951,
72832,-4.48
261934,
168757,10.0
238970,7.24
117870,-7.24
86017,-5.17
82852,4.48
211313,1.72
272667,-7.93
55727,1.03
254796,5.86
217117,-10.0
62431,-18.23
11492,7.29
82543,5.17
228947,10.0
163355,
30421,9.31
246393,1.72
25095,1.72
151959,-4.48
214651,-3.79
97217,8.62
236243,-3.79
212338,-9.31
70853,-6.55
95156,5.17
196342,-3.1
83799,
249207,8.72
248069,30.06
11468,-3.1
273810,-14.21
68913,20.72
110951,6.55
97730,-8.62
272451,-4.540000000000001
188223,-5.86
43671,
244903,-4.48
214933,-1.03
207998,-3.1
263630,
253915,-0.34
161848,0.34
210641,6.55
250093,7.93
146908,-2.3400000000000003
81441,-9.31
214594,
202503,0.34
155657,-10.339999999999998
149123,-5.86
87249,-7.93
75795,2.41
84392,7.379999999999999
144938,-8.88
182450,9.31
23328,9.29
250860,-8.62
37108,10.0
149952,8.62
203072,7.24
50098,-2.8200000000000003
109737,13.610000000000001
13528,8.62
257089,0.34
100787,-7.93
68666,2.41
275096,-7.6000000000000005
4385,5.86
145057,5.86
10134,
156498,-7.63
283710,-7.93
265091,
24805,5.17
70527,-1.03
131486,-5.17
37465,10.01
187464,10.0
152472,-1.03
211792,10.0
44783,1.03
54452,-8.62
56313,-3.1
11379,-6.55
82941,-5.17
219659,-2.4800000000000004
28350,-3.1
15241,
29159,-8.629999999999999
266445,1.0700000000000003
54086,-3.1
255749,4.48
62488,-3.1
247016,9.31
149457,-3.79
119768,2.41
263789,-6.460000000000001
166899,-5.17
19774,-1.03
212099,9.31
152374,4.34
239386,-2.42
74284,-12.79
14515,5.17
212279,-3.5299999999999994
223748,4.48
60977,-0.2499999999999999
179327,6.55
25676,-2.95
98420,0.34
22892,-1.72
208546,-7.91
268363,7.699999999999999
185290,-8.62
26384,6.55
231381,-15.18
97362,-3.1
230381,-7.93
243703,-9.31
251824,6.56
42439,1.03
95796,11.339999999999998
171359,
71155,-16.53
211017,-8.62
224837,-3.79
12454,8.62
193614,4.48
10419,-10.620000000000001
55556,5.17
239697,-10.0
160389,9.31
124612,3.1
92343,3.79
11514,-0.34
241414,-7.24
241259,7.93
214341,4.48
186698,-8.62
25165,-1.72
58534,-10.0
250069,1.03
85702,
121428,21.39
12080,1.72
284090,-9.31
207362,-8.62
74175,-2.41
227598,1.72
192483,-3.1
188971,-2.41
28053,-1.72
1726,3.79
53392,7.24
284386,-0.34
36705,-9.31
154964,-6.55
193365,
135875,2.41
833,-1.72
207414,-5.17
275085,14.54
192700,-3.79
149364,3.79
22188,7.24
54337,-0.34
243226,-7.93
252810,-6.55
147866,1.03
77682,-70.25999999999999
111049,-4.48
22995,-10.0
252224,
34507,7.93
280987,3.1
272225,-2.41
223428,-1.72
102285,4.48
32890,8.62
10436,3.79
266113,
36884,10.0
2676,-15.89
33191,3.79
171995,-1.72
203136,-9.31
208217,10.7
203416,10.0
49997,-1.72
7084,-10.439999999999998
15548,2.41
91825,8.62
245706,3.1
167307,4.39
108110,-5.86
75792,-7.93
128246,2.41
153888,8.62
69057,-8.62
215736,-7.93
128588,
182234,
120356,1.72
212038,-2.41
16898,-7.24
273053,-7.24
231844,-3.79
169318,-7.24
140306,3.79
211058,9.31
164783,5.17
255870,-1.03
217800,-5.17
211530,10.0
203798,
142206,1.03
238109,-5.86
77737,-10.0
165877,-3.1
187759,0.34
173462,6.55
95617,-8.62
43304,2.0100000000000007
179951,9.31
224569,-15.240000000000002
206992,-0.34
243129,-1.03
99122,7.93
138560,-7.93
213986,-1.72
237778,7.93
196359,0.34
279745,-2.41
213877,7.93
283201,3.79
262686,-2.77
159176,-7.24
222516,5.17
105242,6.55
212633,7.370000000000001
81902,6.55
252370,-5.86
234602,3.1
26924,14.850000000000001
106432,5.86
187260,5.86
48865,-7.93
233635,8.62
224668,-8.62
180853,-7.24
75920,-3.79
99043,20.87
92385,-3.1
37894,3.79
60904,4.48
45082,
214013,-7.93
212731,7.93
267646,-13.180000000000001
139186,
238422,-6.55
151723,-9.31
64894,8.62
246358,-9.31
154739,-0.34
238175,5.17
277805,3.79
217324,-10.0
264431,9.31
258925,1.03
228196,1.03
47134,-4.48
215758,-22.87
181798,9.31
126673,
172788,-8.62
43718,7.24
167314,3.79
52361,17.61
83941,0.34
2327,-1.03
242761,-7.059999999999999
124200,5.17
32761,-9.31
174175,-9.31
27548,-1.03
90259,-1.03
33842,1.72
225767,5.17
108628,7.93
71802,-5.17
58132,7.93
183825,10.0
4964,6.030000000000001
35770,
16093,-7.93
264162,4.48
169459,1.03
187193,8.62
98695,5.86
141384,9.31
52004,-3.1
36298,2.41
182176,3.79
134159,1.72
272284,1.72
25679,
206024,
179375,2.41
211269,1.72
190000,-5.3100000000000005
2090,4.48
252562,-8.62
40220,5.17
221794,5.86
177776,-9.680000000000001
177174,
119813,3.79
97496,-7.24
56467,-0.34
112305,-4.48
47954,7.24
71885,-5.86
260137,-0.34
40666,-3.79
181668,7.96
202074,7.93
135959,5.17
182375,9.31
105845,7.93
42096,6.55
195726,5.17
144748,1.72
250469,8.45
26546,0.34
153388,7.24
57418,-5.86
270560,
274622,-6.55
182851,-3.1
280556,-9.31
183066,-0.34
109311,-5.86
99743,4.48
56498,8.62
107468,-27.01
78591,10.0
246106,1.03
177516,-0.02000000000000024
145879,4.48
166835,-0.34
129452,-1.72
68167,-8.62
99093,-4.580000000000001
160892,
251891,-7.93
161071,
9947,-9.31
58303,10.0
182837,-9.31
83714,-6.55
10055,8.62
253107,-6.55
98766,-4.48
159787,3.1
57671,-0.34
108744,-10.0
42694,-2.5200000000000005
267284,11.96
274592,9.31
171317,-6.55
276615,0.34
39892,2.5899999999999994
18677,-6.67
188186,7.24
237051,-1.03
113981,9.31
221511,1.03
147085,6.3100000000000005
210356,3.79
49057,1.72
40269,-6.55
29277,-3.1
69945,-1.03
582,-10.0
93703,-4.48
169085,-8.62
206484,-8.42
190602,-8.62
80085,0.34
85030,2.41
137394,10.0
246807,1.03
39557,-1.03
220048,-5.86
213286,2.3000000000000007
34923,-4.48
27447,-6.55
17973,-10.0
284166,-9.31
202284,-3.79
23457,7.93
117731,-5.86
131222,
42856,-1.03
260885,
208976,3.79
150803,-3.1
46200,-2.4899999999999993
195568,10.0
23877,6.55
132194,5.86
188682,3.1
217320,9.31
82397,6.55
136383,10.0
48464,-10.0
40625,-1.72
268708,9.31
272547,2.34
186723,-8.62
245383,0.34
230303,-3.9700000000000015
186148,-21.959999999999997
17087,2.41
141479,9.31
162585,-1.03
96463,-9.31
220066,27.33
121336,-3.1
178874,-8.62
242350,5.180000000000001
133253,2.41
251132,3.79
168200,-1.72
202404,
115441,-8.62
41652,4.48
60618,4.549999999999999
254515,15.72
241760,-7.24
284156,-5.86
259782,-3.1
38850,-10.0
32200,-8.62
198508,7.9
3347,5.86
104581,18.160000000000004
245292,-24.67
235326,9.31
81096,7.24
144664,-5.17
264065,-3.1
123572,1.03
23916,0.34
254381,-0.34
88887,7.93
78127,-2.4699999999999998
170373,7.24
152860,0.34
156748,-12.09
225392,-2.85
89224,-6.55
69653,-4.48
178172,7.93
248333,-2.41
74644,-1.72
279000,1.03
96996,9.31
90300,1.03
223365,1.72
38098,8.62
17591,-5.569999999999999
101686,-0.34
130185,0.34
242037,-6.55
223875,5.17
217342,-2.41
282427,-10.0
85521,11.46
8258,-6.55
230547,-10.0
22172,-4.37
266613,7.93
94541,-5.949999999999999
248859,3.1
34093,-9.31
89710,6.55
19514,-13.23
97529,9.31
75939,
158943,4.48
236026,-1.72
204154,-14.36
237338,-16.36
44739,-3.1
72485,13.68
29966,3.79
149580,2.41
226142,9.57
151212,6.1499999999999995
160627,-2.41
84856,3.1
245640,3.79
219102,3.79
213352,10.0
43384,3.79
228303,-10.0
114758,-19.28
278624,
270243,-0.34
241392,15.020000000000001
77557,3.66
223853,-10.0
243022,-9.31
70898,-7.93
166767,-16.23
67858,-1.72
2250,-0.28000000000000025
252009,3.79
27995,-20.12
131878,-6.55
51809,3.79
240903,3.79
247299,3.1
267461,-11.05
229168,-1.72
148382,0.2199999999999993
153166,-3.689999999999999
50707,-7.93
135263,-3.79
78910,-7.93
246284,1.72
49477,6.5
234896,-7.24
224581,
77543,1.03
13447,-7.24
130455,-4.48
42583,3.79
68309,10.0
178335,0.34
127222,23.6
7182,
165566,2.38
61197,-11.68
230551,5.17
18281,7.93
209751,-10.0
65051,4.139999999999999
30189,-1.03
254836,
86406,-2.41
23975,4.48
215361,-19.930000000000003
239762,-3.79
202977,10.0
242734,1.72
175956,
93319,-3.1
241566,23.17
163108,-7.93
139708,-1.03
67558,5.17
37643,0.7800000000000011
125677,0.5899999999999997
98601,-3.1
52082,8.62
86841,7.24
150252,1.4899999999999989
118695,-10.0
243708,8.62
280611,-4.390000000000001
275067,-5.17
40326,10.64
191734,3.79
107609,-0.34
74735,2.41
247727,-1.72
28128,-3.79
254050,8.62
76386,-1.72
5651,2.870000000000001
85354,8.62
20730,-4.48
119171,
64353,5.86
83689,3.79
22179,-10.0
222002,5.17
148866,8.62
93124,-7.93
220412,5.86
179859,
214883,1.72
251089,5.17
42925,-5.72
117117,10.0
184443,-3.1
246471,10.270000000000001
122562,5.17
129789,3.1
72195,10.0
169628,-5.86
254370,0.3999999999999986
17763,0.34
2298,-3.1
51057,5.17
146070,2.41
252789,-3.1
213281,3.1
208261,-6.55
21411,-3.1
193910,3.1
227488,-5.17
213997,3.79
275239,-9.31
234950,0.34
221600,5.390000000000001
91711,2.27
47764,3.2299999999999995
214477,-1.72
95595,
28649,2.41
31412,10.0
41464,0.34
180057,-7.93
81302,
258258,-3.79
13631,6.55
188595,4.48
62033,3.79
175826,1.03
71171,-4.200000000000001
207930,
265871,4.18
106659,6.55
111116,6.55
122118,8.62
155519,-1.72
48667,6.55
50406,-7.93
49880,6.55
19663,-1.03
249799,6.55
159591,-9.31
15051,-1.31
143708,6.999999999999999
138902,
220141,-1.03
271873,-9.31
87257,-9.31
173094,4.48
115963,-4.48
184599,-5.17
165711,-5.17
178698,
14570,-1.03
153863,-2.41
262423,-1.03
197345,7.93
54906,5.86
213049,6.55
77773,-15.49
45614,1.72
251510,10.0
16548,4.48
132833,-4.48
22955,0.34
251446,7.24
191051,
115936,-3.1
48441,-7.93
134041,-5.86
256288,-3.1
211290,3.79
14550,-7.24
232355,6.55
82382,-12.35
170403,-5.5200000000000005
114323,23.96
15081,-1.03
4908,-10.0
25992,-0.9900000000000011
130027,-5.889999999999999
75084,
57252,
278051,-16.369999999999997
81355,-2.9499999999999997
72091,5.86
177929,-5.17
208237,10.629999999999999
243502,5.17
16893,-9.31
90964,10.34
269328,0.34
59927,
106377,-6.55
281821,-0.34
118722,8.62
69698,-5.17
200879,-9.31
105409,-3.1
35721,-0.26999999999999913
169719,-2.41
18375,3.79
156812,-2.41
89448,5.86
224510,-7.24
240613,-10.0
258749,-7.720000000000001
117156,-10.0
168282,4.48
154407,-3.79
217409,-11.77
102992,-29.61
214213,-1.03
190447,6.55
214391,-10.0
239413,-16.380000000000003
169364,-5.17
283046,10.0
272601,-1.03
137251,10.0
177387,-1.03
194162,
250401,9.31
235816,6.55
95678,-1.72
85475,-5.17
63521,-7.24
131113,5.86
169098,1.03
15317,-9.31
94101,-4.5200000000000005
136918,-9.31
143709,3.79
30471,-3.79
99172,2.9699999999999998
130277,-9.31
176697,-3.79
66434,-3.1
123985,-0.34
190405,8.56
44619,3.79
101336,7.93
172586,-7.69
95411,-1.03
200653,-17.92
260188,-7.24
198003,-1.72
224053,-9.31
65921,-1.72
32274,-5.17
59419,6.760000000000001
187339,-1.03
140637,-6.55
29911,-7.93
13269,14.31
207335,2.41
178289,-3.79
151004,15.22
239633,9.31
20691,-5.17
52869,1.72
172301,1.4100000000000006
32389,-0.34
241885,
156931,-9.31
49883,-0.34
118028,-7.24
90335,9.68
103001,3.79
49679,0.34
207759,1.72
84299,-19.52
269889,-6.55
207216,8.62
233756,-10.0
189166,-8.62
198769,6.55
274120,7.93
166944,0.6700000000000035
53032,
17154,0.6000000000000001
20424,1.03
219310,6.55
238046,-1.72
268931,-3.1
24608,-1.03
59188,4.48
151654,-9.31
208443,7.24
283844,-4.48
238539,1.320000000000001
156990,6.55
235985,-2.41
31474,7.24
178135,-7.24
152206,-8.62
139915,8.35
114114,-0.34
249018,3.0100000000000007
60943,-1.03
69402,3.79
167160,-0.5400000000000005
274871,-1.72
170934,3.1
35074,
216102,9.49
155083,10.0
233198,-16.64
14760,-12.669999999999998
269462,-3.28
236744,
15356,-7.24
160014,-5.17
85923,2.41
130776,
259338,10.0
153535,3.79
144968,7.93
250852,-3.2300000000000004
252172,4.5
278852,5.86
256805,-11.020000000000001
93833,3.1
173234,-1.03
74717,3.79
127494,22.32
58378,4.08
239907,0.2599999999999987
160520,-8.62
284629,7.93
119678,7.93
118204,10.0
21331,10.0
180544,-8.62
252464,1.72
36219,1.72
149615,-4.48
241561,-0.34
45735,-25.48
232645,6.4799999999999995
74486,7.24
134887,10.81
260061,
263358,7.93
17663,5.17
65118,5.86
11411,8.62
38147,-1.72
100765,4.48
165573,-6.619999999999999
64039,-2.41
158115,-10.65
226265,-10.0
213457,20.04
202289,-1.03
51059,-6.55
48549,-6.55
32810,-5.17
98561,-0.34
132820,-3.1400000000000015
186953,5.17
125725,7.24
130234,-3.79
59952,3.1
97304,0.5600000000000005
128616,7.93
216756,-1.72
249338,1.03
247625,3.1
204418,-9.31
67779,-2.41
120088,5.17
223327,
80519,5.9
225008,7.24
201078,9.31
251639,-5.86
121837,7.93
52331,3.1
73619,-2.8000000000000003
56666,-10.0
172100,9.31
62180,
174085,
32999,2.41
133384,-9.959999999999999
181607,5.17
154964,0.34
253352,-10.0
141183,-0.34
45330,5.86
39903,-0.34
118712,9.1
210405,6.55
232424,-4.48
247558,6.55
157082,5.86
207830,0.34
46903,-3.79
130621,-6.55
132815,3.79
143722,13.029999999999998
183707,-15.68
46778,2.41
1652,-7.24
180426,-9.31
67255,-3.1
111539,-3.1
102142,8.62
198521,1.72
253781,2.41
75454,-1.72
210235,1.03
51512,-4.48
193894,4.48
196576,8.62
173324,-13.829999999999998
8113,
281950,-15.140000000000002
215193,3.79
100481,-5.17
109247,2.1999999999999997
47037,-6.55
130654,8.43
241553,-6.55
21293,2.41
146582,-17.49
20105,-2.41
14666,-0.34
144924,
279309,-10.0
238494,-24.91
24380,9.31
8581,0.10999999999999965
235038,-7.93
272951,11.18
209513,-4.48
71119,7.93
61080,-5.139999999999999
278134,-2.41
152470,5.17
36365,10.59
201883,-8.62
122963,-7.24
128399,-7.24
113046,-10.0
220909,13.009999999999998
177944,-5.06
140367,-4.52
68979,3.79
45882,-2.41
72458,-8.62
17341,-3.1
174197,4.48
171273,-7.24
183667,7.93
86262,2.41
217366,7.93
9220,-6.55
120176,10.0
178155,8.62
270167,-5.65
209717,-10.0
176774,3.79
249779,-2.41
84292,4.48
222514,
279063,-4.48
193678,
3319,9.31
148216,5.86
67295,-0.9299999999999997
186128,7.24
42766,-5.17
184854,1.92
88366,0.34
261943,0.35000000000000053
120655,1.03
29552,6.55
158770,
1192,0.34
43733,-6.55
143480,-7.93
170171,1.1600000000000001
79903,
55617,-5.86
9482,7.24
193037,10.0
9097,5.17
19749,1.03
444,-10.779999999999998
14325,-8.62
186323,-4.630000000000001
180659,2.41
41325,-11.389999999999999
101242,6.55
161650,0.34
249031,-1.72
76557,1.6600000000000001
284733,2.41
130111,-12.14
67192,-3.1
109274,5.290000000000001
249915,1.03
77740,-9.31
158550,-2.41
253174,10.0
191596,1.72
117346,-1.0300000000000002
173924,-3.79
58615,9.31
102428,-7.93
161877,-3.79
238286,-8.62
11086,-7.24
95669,-11.05
88581,-6.55
137954,21.93
52429,-3.79
140558,5.86
267008,-10.0
217148,5.17
182378,7.020000000000002
122341,3.79
29086,-1.72
57256,-0.34
198810,1.72
54049,
237248,4.48
177078,3.79
58731,1.03
34290,10.780000000000001
231773,5.86
225406,6.55
126699,7.24
122922,
11432,-1.03
111009,5.86
13646,7.93
112881,13.86
272417,5.86
61052,7.759999999999999
195065,6.55
92347,-1.72
133417,5.86
236550,1.03
199323,-5.17
180074,2.41
231283,-10.0
35910,-8.62
87648,5.17
230101,-10.0
65257,2.41
278760,9.31
117359,-14.290000000000003
159761,-4.48
22422,5.86
256026,7.93
137355,9.31
83150,-14.21
229404,
144531,-2.9000000000000012
187471,5.17
91064,
235350,7.93
169880,0.34
83801,-5.17
238933,-4.48
18892,-10.0
187440,-1.8299999999999998
237935,-0.34
55836,8.62
28270,7.24
255328,1.03
15782,-5.86
92568,-1.03
105684,2.41
184818,9.31
84345,10.459999999999999
259800,
96376,1.72
181393,14.07
189902,-5.86
101411,-10.0
143451,3.1
11893,-8.62
124133,0.34
170755,4.460000000000001
7352,
62395,-7.93
146328,3.1
8808,
270395,
256259,-9.31
180205,7.93
198636,9.31
126405,-12.32
25463,-0.34
189159,-1.03
157281,5.17
52598,1.03
193446,-4.859999999999999
32204,8.62
221051,7.93
211328,2.41
276799,-4.48
2184,
51852,-4.48
172919,7.82
189423,5.86
183922,-10.0
156591,3.88
33080,-3.79
63021,6.299999999999999
220016,-5.8100000000000005
90247,-7.93
182843,0.34
264869,0.34
144699,7.93
15158,10.0
143175,4.249999999999999
101012,-5.86
24624,-3.1
209355,2.639999999999999
25909,1.03
30484,-0.34
186352,-3.1
47194,8.62
277131,3.79
62437,-3.1
284387,-20.38
16590,
81568,-3.1
12665,-4.48
264765,-8.62
267243,7.93
277411,8.62
117725,7.93
74990,-3.1
237434,0.34
256029,0.34
92503,-9.84
260864,5.17
203137,4.48
199431,3.79
50098,-1.72
262114,1.72
236471,3.1
167887,-5.17
195714,2.41
52795,7.619999999999999
34651,-8.62
5514,-4.48
134780,2.41
104009,1.96
137976,8.62
26672,6.55
1388,5.17
267,
62626,9.31
82475,-1.03
147893,-6.55
64848,-10.0
104602,-7.93
277131,-7.24
186028,5.86
64618,-6.55
255425,-1.72
151484,-0.34
16443,-10.0
11413,10.0
166185,-1.03
179151,3.79
3489,10.0
46333,11.96
32851,-9.31
162616,
71974,3.1
108275,-3.79
20061,6.55
276532,-3.1
25559,-8.62
261687,7.93
167099,3.79
146128,3.79
118497,21.51
148973,0.34
283428,3.1200000000000006
188161,2.41
122988,
197632,
174478,-7.93
150972,24.509999999999998
73308,-10.63
93088,1.03
178993,-6.879999999999999
39704,10.0
275363,-5.17
7121,1.72
243615,9.31
76081,13.069999999999997
177236,3.1
176342,9.31
202426,2.41
90451,-7.24
131832,-1.5800000000000005
100806,-5.86
218122,5.17
86989,-4.48
1254,7.24
131633,-1.72
6273,
40454,-4.960000000000001
92303,-3.79
283710,-3.1
120959,4.9399999999999995
81037,-1.2699999999999996
134213,1.03
264356,-4.48
126508,-14.11
144476,-10.0
60604,-0.7800000000000002
16361,1.72
213511,5.86
193607,12.74
40910,3.1
16041,8.62
149578,-8.62
245705,5.86
202251,8.62
59121,7.93
21418,3.79
268136,-7.93
201981,-3.88
160200,-1.03
263247,-10.09
106254,-1.03
277028,1.72
67830,1.03
281985,-5.86
206936,-2.8200000000000003
78723,-8.62
36631,5.17
182285,-8.62
158186,-9.94
170362,7.049999999999999
28973,4.48
86482,9.01
169212,10.0
92561,10.0
216988,-4.48
93071,3.1
90447,-8.950000000000001
227643,-0.34
95999,-3.1
267520,-2.6899999999999995
91244,-4.48
198312,-5.31
260903,-8.62
39885,2.4500000000000006
233974,1.03
176681,-4.48
153511,1.72
177514,-5.86
44809,5.17
149019,2.41
89515,
144527,1.03
22477,
14186,5.86
47379,-7.24
265136,10.0
182184,-5.86
244937,-11.43
266104,8.62
158412,-1.72
34514,-5.17
42021,-1.03
113910,-12.65
29637,1.03
279000,-8.74
44311,4.48
137144,-1.03
79752,8.62
178337,3.1
226607,-3.79
204841,-1.3000000000000003
134193,9.31
63003,7.93
14184,-3.1
131280,-6.55
253826,6.55
207352,3.79
240849,-1.03
131474,-2.41
159742,0.39000000000000057
157754,1.72
34564,-0.6200000000000001
13370,18.169999999999998
266187,-9.31
31342,-5.86
11613,2.41
219450,1.72
166949,1.72
284211,-15.84
221924,-5.17
51178,-10.0
103043,1.03
65828,9.31
110876,10.0
236728,-21.82
119709,-0.7999999999999998
191736,5.17
118559,-4.48
127841,23.860000000000007
75289,-3.1
122246,3.1
245029,-8.62
5014,-7.93
74875,10.0
237520,-1.72
173489,-2.41
44559,
229298,5.17
109452,4.48
53682,-0.34
231720,-5.86
99381,-1.03
231192,3.79
279720,
259436,-7.24
230552,8.62
38674,7.24
121061,2.41
86209,-7.390000000000001
193989,-6.02
251993,-1.03
224812,-0.8900000000000006
225189,-7.24
236415,1.72
264611,3.1
26454,9.31
187366,-13.530000000000001
273405,2.41
104386,-7.24
176373,-10.0
222495,-8.62
121046,-7.24
158684,
113189,4.48
31337,1.03
104897,1.03
12074,5.17
216827,3.79
217442,1.9
228000,5.86
178907,5.86
224536,-5.17
57064,-7.93
164161,8.89
30250,-1.03
119986,5.17
103106,-5.17
230227,-1.72
34550,
144648,-5.17
279671,-1.03
229669,-8.33
82763,16.3
114896,-10.0
143858,7.24
35489,
180516,1.2800000000000002
184528,-3.1
14215,-13.940000000000001
197024,
240300,10.0
65338,9.16
147785,20.26
132939,0.15999999999999925
208247,5.86
188891,-5.86
3166,-5.86
259124,-3.79
70264,10.0
89135,-4.48
126815,1.03
92464,-0.34
58892,-3.79
243177,0.929999999999999
173949,-9.31
46588,-4.48
270468,-1.72
156965,-7.93
78029,-2.41
12637,7.24
180997,9.31
236883,-8.530000000000001
6869,-1.72
109465,-4.48
261240,-2.41
211253,-7.99
157320,-6.55
83694,-0.34
243741,16.04
42225,4.48
96560,
200593,-9.31
188236,5.17
65060,-7.24
154368,4.3500000000000005
178006,-5.86
258285,-4.48
63912,-3.79
86166,10.0
144407,-5.17
141629,9.31
280226,1.72
11798,4.630000000000001
55995,-10.0
86218,-3.79
169987,22.59
168342,-2.41
15277,8.85
168983,-10.0
258083,
284346,5.86
83828,-2.41
102831,-3.2499999999999996
120610,-7.24
182815,-1.72
10536,-1.03
168190,5.17
120114,-2.41
254323,-5.17
252692,-6.55
81979,1.03
63497,3.79
87392,-3.8899999999999997
71942,34.190000000000005
116422,8.62
85814,-7.24
38469,-7.729999999999999
133305,-1.72
29593,4.48
263607,3.79
47180,-5.86
87809,-2.41
4403,2.2600000000000007
198718,1.03
266427,
227038,-9.31
171945,-6.680000000000002
43001,6.55
163761,4.48
164058,-3.79
98843,-2.0100000000000007
183342,-1.72
61645,-6.55
55085,1.72
37650,
255076,-5.17
94958,-0.34
256525,-4.48
48501,5.86
56781,5.86
142332,10.0
32405,-8.08
217368,4.38
191416,0.34
282082,-38.27
143517,4.48
224078,0.8299999999999992
8156,-0.34
76478,-5.86
127922,1.03
119985,6.55
74259,-16.76
76890,-5.17
117843,-2.41
171775,
197758,8.399999999999999
106439,3.1
113549,9.499999999999998
115189,-1.8399999999999994
214384,-1.03
245820,-1.72
84729,12.909999999999998
150776,-5.430000000000001
180394,0.7299999999999991
203064,1.03
152087,3.79
13869,7.93
188487,4.48
268102,16.78
232712,-6.930000000000001
153587,-1.03
260570,4.48
4886,-4.48
77633,-13.079999999999998
41737,0.34
212847,-3.79
15147,-7.93
258935,-1.03
3681,1.03
100555,-5.86
176112,-5.17
207973,-14.07
